Actual_class,x,y,GMM_classification_result
class2,4.9332625491,0.0707350634,2
class2,6.0043091608,0.0936486789,2
class2,5.02599178,0.7512905456,2
class2,5.1134097336,0.5683715471,2
class2,5.6480606682,0.0116851963,2
class2,4.9174895203,0.0042406256,2
class2,4.7197420461,0.144417486,2
class2,5.0957237425,0.085183139,2
class2,5.3672537044,0.4952874252,2
class2,5.2179696207,0.6864365163,2
class2,5.30484842,0.1745543873,2
class2,4.9291951359,0.3036141416,2
class2,4.3213702246,-0.1067472288,2
class2,4.9580942911,-1.0591595465,2
class2,5.089536718,0.0559468539,2
class2,5.0580128103,-0.9838497949,2
class2,5.0904198047,-0.225873243,2
class2,4.5701666452,1.0138181108,2
class2,4.7939458741,0.5464026754,2
class2,4.8165189712,-0.6592994103,2
class2,4.8402954691,-0.2163082137,2
class2,4.7045537972,-0.0748609045,2
class2,4.6497037881,-0.5478118359,2
class2,5.5631944042,0.0208204209,2
class2,5.5998708926,0.0984663779,2
class2,4.724496987,-0.3105420275,2
class2,4.8073082546,-0.1695669309,2
class2,4.4609506115,0.2355424858,2
class2,4.9110017044,0.3439807821,2
class2,5.585705883,0.041123471,2
class2,5.7535454204,-0.191008638,2
class2,4.9534965808,0.43326746,2
class2,5.2525795074,-0.1078895281,2
class2,4.2809831096,0.0415046447,2
class2,5.590540016,0.3260251643,2
class2,5.5576421027,0.2887924041,2
class2,4.0551373671,0.3619155269,2
class2,4.8162119448,-0.1347678852,2
class2,5.405534202,0.8611782612,2
class2,4.2469863246,-0.0316269939,2
class2,4.8339342774,-0.0660607492,2
class2,4.6521054022,-0.0229509284,2
class2,5.3075640511,-0.5141046661,2
class2,5.166845176,-0.1439596461,2
class2,4.6875851306,0.2522852304,2
class2,4.97659165,0.4838498572,2
class2,5.4701608991,-0.7738427022,2
class2,4.7750454914,-0.0635076569,2
class2,4.7041494219,-0.6825540825,2
class2,5.4479631238,-1.1670136004,2
class2,5.1035400261,0.6583212422,2
class2,4.6114578788,0.4785048545,2
class2,4.3437343716,-0.0587266642,2
class2,4.9713505681,0.8883592,2
class2,5.3318508752,-0.0025948643,2
class2,4.8785261347,0.2476357014,2
class2,5.2139277011,0.2913233691,2
class2,5.8724942849,-0.1987505083,2
class2,4.3234805604,-0.863595722,2
class2,4.3392087658,0.3138637836,2
class2,5.5926241291,-0.0357832477,2
class2,5.0910806418,-0.6600066427,2
class2,5.3111121032,-0.3202687628,2
class2,5.6270824333,0.1772748681,2
class2,5.1887188835,-0.5973851427,2
class2,4.5078850144,-0.3970134601,2
class2,4.7149574988,0.0876016237,2
class2,5.481879453,0.1022179125,2
class2,4.3229179389,-0.3434452271,2
class2,4.9829544766,-0.0723514477,2
class2,5.2917514887,0.3098830367,2
class2,5.2839441696,-0.6750050388,2
class2,4.7472983952,0.0991089465,2
class2,5.1039407822,0.0944304027,2
class2,5.0609048342,-0.3024453965,2
class2,4.5721255014,-0.1844808262,2
class2,3.9513534691,-0.1454866207,2
class2,5.0796462686,-0.1381227314,2
class2,4.6474096697,-0.3011650567,2
class2,5.4850451328,0.2314629114,2
class2,4.6063902318,0.3404698973,2
class2,5.0295331258,-0.4082754631,2
class2,5.2186681022,0.3278046241,2
class2,5.2199707059,-0.7896360041,2
class2,5.4553588827,-0.1204185998,2
class2,5.0234994062,0.15971836,2
class2,5.8773443241,-0.5344577965,2
class2,4.436478312,0.4835883537,2
class2,5.9698469293,-0.3358476679,2
class2,5.3540755725,-0.6923599964,2
class2,4.3309490648,0.7547578608,2
class2,5.1758222124,0.3252681542,2
class2,5.3021761767,0.447878226,2
class2,4.6761112723,1.8082046771,1
class2,4.2686844364,-0.750029789,2
class2,5.2659003856,0.3220564141,2
class2,4.1862348659,0.0175140193,2
class2,4.7476580776,0.6407320265,2
class2,6.1072155609,0.6921648243,2
class2,4.7812418551,0.6279460802,2
class2,5.059458104,0.1883971137,2
class2,5.626940774,-0.5888563733,2
class2,4.9012122,-0.4021331066,2
class2,4.8806142853,0.1908934238,2
class2,5.3133049914,0.5125520685,2
class2,4.7364948275,0.8962046229,2
class2,4.6336269807,-1.0531677328,2
class2,4.9118662673,-0.5733502093,2
class2,5.8181634512,-0.0551421813,2
class2,6.1256033079,0.7064378623,2
class2,4.447723448,-0.5164424076,2
class2,4.4681873525,0.4070323331,2
class2,5.019577996,-0.0645002805,2
class2,5.2161165224,0.91155259,2
class2,4.917772655,0.2598680752,2
class2,5.2509086609,-0.1669489609,2
class2,5.11702677,-0.0906845506,2
class2,5.251584008,0.4632134165,2
class2,4.3622630634,0.4674805415,2
class2,4.8497485548,0.1394575263,2
class2,5.7754125392,0.8870597583,2
class2,4.7774318561,-0.298679616,2
class2,4.7011104729,0.9939534206,2
class2,5.2568754074,-0.4283715622,2
class2,5.6716367048,-0.2145778097,2
class2,5.2031953498,0.7767284195,2
class2,5.1410249746,0.0071237395,2
class2,4.7154774838,-0.2606531432,2
class2,5.1910117924,0.0938215122,2
class2,5.544188351,-0.3532830802,2
class2,5.8784394119,0.5552527995,2
class2,4.8154653161,-0.5217369878,2
class2,4.6505576052,-0.5917522491,2
class2,5.4039959456,0.0494443838,2
class2,4.7779597278,0.2045021111,2
class2,5.2113047425,-0.0258210012,2
class2,5.2620451771,0.1412290389,2
class2,4.6811599451,-0.2604525322,2
class2,5.0411834244,0.0971568342,2
class2,5.1096582547,-0.3473730716,2
class2,5.8100621867,1.2031705222,2
class2,4.6632187345,-0.1224394946,2
class2,5.0685910094,-0.3913334006,2
class2,4.6322486094,0.1416133311,2
class2,4.7787425315,0.3083870796,2
class2,5.68989448,0.4966453947,2
class2,5.0990167445,0.2560831678,2
class2,4.2975708596,1.0816573183,2
class2,5.4428549939,-0.1534653236,2
class2,4.3164137774,0.9916099589,2
class2,4.6327045758,0.672661537,2
class2,4.604924961,0.395352298,2
class2,4.7373856699,-0.4227054019,2
class2,4.4190695032,-0.2358254318,2
class2,5.3130018059,0.0186263756,2
class2,4.5455054989,0.4604616078,2
class2,4.2305597454,0.0924472846,2
class2,4.0180146055,0.2359484187,2
class2,5.3307622623,-0.1889040966,2
class2,5.1603845153,0.1298406972,2
class2,4.546451269,-0.4422303356,2
class2,5.1684614458,-0.1783440202,2
class2,5.584006916,0.649102802,2
class2,4.8193982685,0.2359174943,2
class2,4.789532409,-0.9290995763,2
class2,4.4791828238,0.2878233926,2
class2,5.5488048653,-0.2894629352,2
class2,4.447893373,-0.0694323278,2
class2,4.9122152569,0.6695056588,2
class2,4.5738989524,0.5872707705,2
class2,4.8252242136,-0.5524650913,2
class2,4.2591632033,0.6035027524,2
class2,5.1058200982,-1.2553378009,2
class2,5.0609014527,0.1257120447,2
class2,4.111932529,0.2880333029,2
class2,5.5431657359,-0.742149475,2
class2,5.5716759116,0.8867719593,2
class2,4.2650096478,0.2466384809,2
class2,3.9820531038,-0.7077576046,2
class2,5.0551641964,-0.7302155409,2
class2,4.6527200521,-0.152375849,2
class2,4.9522231137,0.9539139359,2
class2,4.4231136495,0.0136641338,2
class2,5.6543435142,-0.4745608128,2
class2,5.281206804,-0.5474403464,2
class2,5.5659154885,-0.4992784456,2
class2,5.1549642085,-0.3974269433,2
class2,5.2334704975,0.4461009769,2
class2,4.7091757232,0.255863965,2
class2,5.2124941064,-0.4540271022,2
class2,4.3921222561,-0.2697187068,2
class2,5.6852170849,0.207221662,2
class2,4.8131177095,-0.0739741792,2
class2,3.913095548,-0.6613945191,2
class2,4.5097358355,-0.1375314989,2
class2,4.5104636292,-0.104705004,2
class2,4.9623161613,-0.0053153564,2
class2,4.6815354058,0.5559111078,2
class2,4.4508419446,1.1416269913,2
class2,4.5236297145,0.4005416558,2
class2,5.4415547193,0.3670845891,2
class2,5.4783432857,0.5315822921,2
class2,4.8081387473,-0.70775979,2
class2,4.7208232593,0.4367001447,2
class2,5.2771103529,-0.1254228058,2
class2,4.4367111264,0.0808445471,2
class2,5.4333681879,-0.7781510571,2
class2,4.7667871082,0.8153503341,2
class2,4.7157417273,-0.0189971462,2
class2,5.8025781078,-0.1929450366,2
class2,5.0997169907,0.0307118621,2
class2,4.7572148086,0.5541512196,2
class2,5.0116739886,0.3895058294,2
class2,4.732279671,0.5908139529,2
class2,4.9842041908,0.5924263975,2
class2,4.9362621873,0.0957982923,2
class2,5.3789358282,-0.0836085417,2
class2,5.1041663778,0.4505534166,2
class2,4.8507834338,-0.1623942913,2
class2,4.3792442181,-0.167074665,2
class2,4.5798757551,0.3586680647,2
class2,5.6597665442,0.31646709,2
class2,5.7887941462,0.1862694583,2
class2,4.4816939922,-0.1332817315,2
class2,5.6083462751,-0.3702841013,2
class2,4.3507331919,-0.0868209459,2
class2,4.2765717507,0.3885169995,2
class2,5.3244386537,-1.3658238695,2
class2,4.6454815859,-0.7753546441,2
class2,5.08299484,0.6587780641,2
class2,5.2445912032,-0.219324026,2
class2,4.4581506588,-0.3795117913,2
class2,4.630582364,0.5141916211,2
class2,4.8451380321,-0.7729076329,2
class2,4.4504878254,-0.362253478,2
class2,4.9557918228,0.1145064989,2
class2,5.1015190799,-0.260489723,2
class2,4.5398001805,0.1909518972,2
class2,5.058354419,0.2314877067,2
class2,5.1393415084,-0.27239602,2
class2,4.8271232525,-1.0522754546,2
class2,3.9746152979,-0.2855368392,2
class2,5.4177387327,-0.8751340878,2
class2,5.1642579874,-0.3624557029,2
class2,4.7376032476,-0.6601642493,2
class2,5.3348077722,0.0503427996,2
class2,5.2625878689,0.2371064179,2
class2,5.1128183207,-0.0848988906,2
class2,4.7466035105,-0.0177011377,2
class2,5.0431608141,0.3683105404,2
class2,4.647993896,-0.310445634,2
class2,4.2998354291,0.5691745247,2
class2,5.039498955,-0.221820537,2
class2,4.4977940979,0.2042732343,2
class2,5.2109720924,-0.0425760007,2
class2,4.9600239737,-0.307405433,2
class2,5.0755440293,-0.0423860712,2
class2,4.5705316462,0.2312000241,2
class2,4.9441769459,-0.2066479765,2
class2,4.8907537091,-0.5407811653,2
class2,4.8785147372,0.0361934109,2
class2,5.2639413433,-0.0440231217,2
class2,4.6217930504,-0.256094368,2
class2,4.5771423409,-0.4252014326,2
class2,4.1054828797,0.0080249394,2
class2,5.0922600699,0.2507865855,2
class2,5.0946037368,1.4061506902,2
class2,4.723060883,0.5451529698,2
class2,4.7414854603,1.075284429,2
class2,4.3565807743,-0.1069586322,2
class2,5.4763518158,0.0892841168,2
class2,4.8528288938,0.2797997306,2
class2,5.0297512257,-0.408985101,2
class2,4.7591883096,-0.6431872917,2
class2,5.3717282493,-0.6958137417,2
class2,4.1509392136,-0.6295925224,2
class2,5.3079080211,-0.2465714351,2
class2,4.2777724853,-0.2812425237,2
class2,4.3447566553,0.2876851172,2
class2,4.8347505702,-0.0575955263,2
class2,4.3402321042,-0.60276694,2
class2,5.5253018801,-0.6840098637,2
class2,4.2433072572,0.1766581921,2
class2,5.3185640665,-0.7649423459,2
class2,5.3390540472,-0.0033282305,2
class2,4.2524990529,0.4646360039,2
class2,5.7352730356,-0.4454667029,2
class2,4.3162775198,0.5101165291,2
class2,4.6829682262,0.2446900255,2
class2,6.0485761522,-0.2348048906,2
class2,5.7696193539,-0.1837416705,2
class2,4.291779561,0.5899350722,2
class2,5.1565757027,-0.1589664944,2
class2,4.6840424476,-0.8930436336,2
class2,5.181870919,-1.0342294597,2
class2,5.6185582323,0.2542693647,2
class2,5.3337040299,0.0603001431,2
class2,4.8646681689,-0.3879899765,2
class2,4.9467729243,-0.1347350787,2
class2,5.240020175,-0.1221387672,2
class2,5.4540563849,0.4508387574,2
class2,5.3542019067,0.540968905,2
class2,5.4344767413,-0.0579947299,2
class2,4.8219714841,-0.4814012497,2
class2,5.526129423,0.0962285005,2
class2,4.9145304167,0.8062893087,2
class2,5.0654792937,0.0007954329,2
class2,4.3869688486,-0.0586954935,2
class2,5.690900002,-0.0539034776,2
class2,5.4228442453,-0.6835552822,2
class2,4.4726863185,0.0152029514,2
class2,4.3419992547,0.1685210895,2
class2,5.6672804707,-1.4668583845,2
class2,5.0626489722,-0.8167805766,2
class2,4.361469086,0.1581582007,2
class2,5.5356515953,-0.0933323069,2
class2,5.0715820076,-0.1007164308,2
class2,5.2693835287,0.0358060738,2
class2,4.8295955803,-0.5814990832,2
class2,4.6344979404,0.0465241088,2
class2,5.3110361213,0.3724748769,2
class2,5.1637247082,-0.6067849501,2
class2,5.589424514,0.19024933,2
class2,4.5171745585,-0.3359773613,2
class2,5.8245918911,0.3104120614,2
class2,5.39407234,0.3455117615,2
class2,5.4055450797,0.6171977064,2
class2,4.1892726339,0.321634901,2
class2,5.4734814037,-0.1012535507,2
class2,5.7141146654,0.2967661324,2
class2,4.4186659295,0.1933074966,2
class2,5.9779578108,-0.0430894138,2
class2,5.1481949251,0.4550300057,2
class2,4.3315377643,0.4822017851,2
class2,5.4505946753,-0.4495978512,2
class2,5.366841555,0.1009535751,2
class2,5.4546360412,0.0010240458,2
class2,3.9656489035,0.8516477732,2
class2,4.7303543031,-0.5549659049,2
class2,5.2548244312,-0.2845895741,2
class2,5.3457323513,-0.9424205073,2
class2,4.3305146945,-0.8800785732,2
class2,5.1755610616,1.1689156082,2
class2,4.8582439461,0.0681505732,2
class2,5.0765730305,0.6778996578,2
class2,4.7778873266,-0.2737842067,2
class2,4.3721201726,0.0259091496,2
class2,5.374977163,-0.5952097048,2
class2,4.1708488991,-1.131656008,2
class2,5.1326230851,1.0090446632,2
class2,4.7137702284,0.0638030724,2
class2,5.1778525014,-0.3877473175,2
class2,5.2489746885,-0.0380365672,2
class2,4.9729969394,0.8573232952,2
class2,5.4006971618,0.0483964556,2
class2,4.9650625065,0.8334064444,2
class2,5.4846813242,-0.1120117227,2
class2,4.8251498723,-0.3923749389,2
class2,4.0514370287,0.7359532469,2
class2,4.8326558957,-1.0015561446,2
class2,4.1268034555,0.4113247499,2
class2,6.1724352738,0.7218282768,2
class2,4.7574162007,-0.0326658328,2
class2,5.107030634,0.409513201,2
class2,4.0152824747,0.9095672362,2
class2,5.1554985783,-0.1262823848,2
class2,6.1148315314,0.0481791115,2
class2,5.2234530495,0.0421898959,2
class2,4.0760646499,-0.2883340732,2
class2,4.6976329028,1.2371488027,2
class2,5.3578647144,-0.0769524165,2
class2,5.427940257,0.7334397145,2
class2,4.7939853391,-0.0301676465,2
class2,5.7113138651,-0.0810393203,2
class2,4.7293774379,0.1811463182,2
class2,4.5423214678,0.3243663639,2
class2,4.5645802158,-0.4788975147,2
class2,5.3695201101,0.5601209949,2
class2,4.582823521,0.2911430687,2
class2,4.9152516512,-0.062865352,2
class2,4.7559384317,0.3270136476,2
class2,5.4142346508,-0.2095363252,2
class2,4.5486812731,0.3594765,2
class2,5.0397954225,-0.8043286648,2
class2,4.7880215859,0.0946123647,2
class2,6.2941502602,0.0796804611,2
class2,5.668951006,0.3186139343,2
class2,5.7124179834,0.7689864426,2
class2,4.9401135192,-0.1843916251,2
class2,4.7755826768,0.4749599114,2
class2,5.3113586024,-0.1166896188,2
class2,4.3004288103,-0.182245092,2
class2,4.8318989959,-0.1566833973,2
class2,4.3042472168,0.1310981217,2
class2,5.0131992276,-0.7690167705,2
class2,5.5466039399,-0.2077863826,2
class2,5.0976921062,-0.2330397574,2
class2,5.0069399399,-0.964254859,2
class2,4.4178426399,0.6161909923,2
class2,4.386639221,-0.2920476097,2
class2,4.9206370979,-0.2462240773,2
class2,5.2313228495,0.868774725,2
class2,5.4562316706,0.1437728243,2
class2,5.1919093838,-0.1435391232,2
class2,5.7511966583,-0.2914134749,2
class2,5.1586360323,0.8063602584,2
class2,4.8397533541,-0.6073308504,2
class2,5.7549886121,-0.1121382574,2
class2,5.1475694665,0.0708871888,2
class2,6.022997709,-0.3971222121,2
class2,5.8504019473,0.1055859248,2
class2,3.9421701045,-0.4062634625,2
class2,4.7523936848,0.170313869,2
class2,3.8884339899,-0.0481639273,2
class2,4.4724606073,0.3940330012,2
class2,5.3584843268,0.0465851554,2
class2,4.8705361305,-0.4927060625,2
class2,5.4004563513,-0.0702752759,2
class2,4.5765852449,-0.0964075166,2
class2,5.2459816795,0.706396284,2
class2,4.8789446407,0.1850133309,2
class2,4.8546648663,-0.099436777,2
class2,5.5101932963,-0.3005085357,2
class2,4.5252571261,0.0546808318,2
class2,4.7549904045,-0.5843871492,2
class2,5.8210565895,-1.0084833973,2
class2,6.0007803571,0.3664916508,2
class2,5.5112660296,-0.0364476847,2
class2,4.7842749283,1.023384535,2
class2,3.7373566051,0.9858609482,6
class2,4.4227077482,0.5709551919,2
class2,4.7030568732,-0.2287997837,2
class2,4.970819853,-0.0843011285,2
class2,4.8605648862,0.5725914455,2
class2,4.4833348493,0.4959690108,2
class2,6.2171228673,-0.4413089317,2
class2,4.2291572716,0.0439755203,2
class2,5.7017720903,0.0574549499,2
class2,5.739570159,-0.5016689572,2
class2,5.4236252835,0.5701037284,2
class2,4.1222151845,-0.9101437312,2
class2,4.8635631673,-0.6078926872,2
class2,4.7885834577,-0.0509200731,2
class2,5.2323635605,0.0491382869,2
class2,5.5794395893,-0.5967090553,2
class2,4.4388867636,0.5276067073,2
class2,5.7483007344,-0.1186379319,2
class2,5.6903739076,-0.4497336607,2
class2,4.2402745318,0.0422793873,2
class2,5.2158909397,-0.2604773659,2
class2,4.3835933484,-0.9540382239,2
class2,5.5013591663,-1.0152935268,2
class2,5.2607183402,0.1048918173,2
class2,4.8043076187,-0.3009350681,2
class2,4.8654101062,-0.7344356428,2
class2,4.6372843274,0.3314784777,2
class2,4.2739088966,0.1998018269,2
class2,4.4737672917,-0.4576525672,2
class2,4.7776740964,0.5689670351,2
class2,6.1006504228,-0.3172402665,2
class2,4.3107781013,-0.0453433354,2
class2,5.4490678,-0.1401727967,2
class2,4.4151587919,0.1730237399,2
class2,4.9302573722,0.6228468505,2
class2,4.9982322222,0.1570563982,2
class2,4.4193405054,0.1365657146,2
class2,4.2576059129,0.0699899923,2
class2,5.1976164729,-0.3861490542,2
class2,5.6682750911,-0.1310299296,2
class2,4.8233867173,-0.6065608944,2
class2,5.5893657791,0.4931820631,2
class2,5.0298702933,-0.1011345475,2
class2,5.1902961799,-0.6268208638,2
class2,4.7416644103,0.3640677505,2
class2,3.802589068,0.1447860193,2
class2,4.9189610595,0.282236819,2
class2,4.6552630848,0.0696081607,2
class2,5.061784427,-0.5140945701,2
class2,5.1354552527,-0.7765556936,2
class2,4.8165144661,-0.2254260632,2
class2,4.7227691796,0.417798655,2
class2,5.2219320787,-0.5762995483,2
class2,4.6780938773,0.2231293924,2
class2,5.0563286972,0.3856268672,2
class2,5.2873286918,0.1682383772,2
class2,4.8398844465,0.5319683428,2
class2,5.3170020327,0.284558688,2
class2,4.8768165223,-0.0453339531,2
class2,4.8734151321,-0.5787363083,2
class2,5.5094617758,-1.1371776854,2
class2,5.2267208703,-0.0429567888,2
class2,4.6900208128,-0.582466494,2
class2,5.2098821097,0.2101210162,2
class2,5.0008448912,0.6420791856,2
class2,4.799467249,-0.0855678586,2
class2,4.5919248449,-0.5948486579,2
class2,4.7973644036,-0.8568893177,2
class2,5.2078269928,-0.0133068386,2
class2,4.4070544213,-0.1468456195,2
class2,5.1584393845,0.4123207961,2
class2,5.1699731636,-0.1577586628,2
class2,5.1837442501,0.3733233865,2
class2,5.3008949162,0.2027436811,2
class2,5.1409632307,0.6343586585,2
class2,3.8896558203,0.31400457,2
class2,5.2722961451,-0.5639880265,2
class2,5.4340267876,0.139048386,2
class2,5.9502147562,-0.9357160227,2
class2,4.2441220452,-0.4880593504,2
class2,5.7199110554,-0.2893617502,2
class2,4.6998507365,-0.4220179685,2
class2,4.9980623583,0.1531060074,2
class2,4.3678847877,-0.5818412676,2
class2,4.6239636135,1.0923225068,2
class2,5.1420429949,0.3423884775,2
class2,4.6207493251,0.4403842163,2
class2,4.1274166129,0.5888643349,2
class2,5.4336070909,-1.4852429668,2
class2,4.7349088939,-0.2404323618,2
class2,5.3614728583,0.0147559939,2
class2,4.3680644668,0.301546744,2
class2,5.033820641,0.9423354954,2
class2,5.408321858,0.1822949991,2
class2,4.3516070089,0.0618554427,2
class2,5.1309439673,0.6541188706,2
class2,4.7903481441,0.1336704898,2
class2,4.3537002716,-0.1121936235,2
class2,5.4211232212,-0.4843179155,2
class2,6.3763284566,-0.8618035288,2
class2,4.6298643381,-0.2793944362,2
class3,0.0968252399,-2.5909460151,4
class3,-1.1921697537,-2.4887564046,3
class3,-0.8930747941,-1.9586748059,3
class3,-0.6623537623,-0.8873025869,3
class3,-1.1873677019,-2.6902533157,3
class3,-2.2894943627,-3.415361162,4
class3,-0.4398327979,-2.0811591552,3
class3,-0.5836003365,-2.8224066687,3
class3,-0.9140545078,-0.3343595433,3
class3,-0.588163824,-0.9212567855,3
class3,-1.6990767225,0.599998327,3
class3,-0.6008219115,-2.9426202825,4
class3,0.6941245965,-1.3694951786,4
class3,0.630871661,-1.5285954884,4
class3,-1.4197252062,-2.5522317756,3
class3,-0.7694482786,-1.026191727,3
class3,-1.2468543089,-2.1990179438,3
class3,-0.7314497442,-2.9277664857,4
class3,-0.2330339238,-1.7254952855,3
class3,-0.9352642196,-2.8593848281,3
class3,-1.2918111775,-2.710548754,3
class3,0.6049940652,-2.1481734009,4
class3,-2.5222028747,-2.0197463957,3
class3,-1.9971060309,-2.7296561863,3
class3,-0.8002068202,-3.511194675,4
class3,-0.0153102299,-1.6505315043,3
class3,-1.3829733532,-0.5740450272,3
class3,-1.0218971002,-1.7028980705,3
class3,-1.9067841857,-2.9845289609,3
class3,-1.754162873,-1.1028390494,3
class3,-0.6043982486,-2.2903450913,3
class3,-0.3553692474,-0.4555121094,3
class3,-1.2418361675,-1.6736759117,3
class3,-0.9938872649,-3.3936086887,4
class3,-0.3212742215,-2.5532575708,3
class3,-0.1401577272,-0.5831147152,3
class3,-0.9140692845,-0.762402788,3
class3,-0.5916117723,-2.6134163757,3
class3,-2.3888759395,-1.7659072024,3
class3,-2.3056331934,-2.4131062289,3
class3,-1.050866122,-3.4127233809,4
class3,-0.1460945447,-3.6293021788,4
class3,1.0105055386,-0.0810140986,4
class3,-1.6791490845,-1.7507536439,3
class3,-0.5502852201,-1.3543584242,3
class3,-0.9709718987,-2.9630306515,4
class3,-0.0051489424,-0.7374690029,3
class3,-0.8444482861,-2.2614342302,3
class3,1.0107152628,-2.8912049017,4
class3,0.0025113688,-3.5678101832,4
class3,-1.320306793,-2.5576118434,3
class3,-1.2221638386,-2.0084464494,3
class3,-1.5776458383,-0.8209331274,3
class3,-1.0319405155,-2.5241866209,3
class3,0.1866649137,-3.476068619,4
class3,-1.9337059566,-1.4082062923,3
class3,0.0026141794,-2.340575483,3
class3,-0.2286009415,-1.9785414604,3
class3,-1.7859522323,-1.1724034402,3
class3,-0.1539072616,-2.069708058,3
class3,-0.1433506943,-1.5959435453,3
class3,0.8872316757,-2.2093165077,4
class3,-1.5433613308,-0.9919158133,3
class3,-2.4956454399,-2.375567593,3
class3,-2.0737404327,-4.8748258254,4
class3,-0.4586299579,-2.0618043867,3
class3,0.0775767944,-2.2964543391,3
class3,0.7684227658,-0.1636376334,4
class3,-2.254332686,-0.2519723795,3
class3,0.1015630914,-2.430630466,4
class3,-0.1158009505,-0.2972960473,3
class3,-1.5098113876,-1.0015990372,3
class3,-1.0887600043,-1.0945302935,3
class3,1.4056132024,-1.8893948619,4
class3,-1.7368997099,-2.3810218574,3
class3,-0.4282962027,-2.3624717506,3
class3,-1.4540799777,-1.5701810595,3
class3,-1.592554596,-1.4549935881,3
class3,0.8082569579,-1.6155375537,4
class3,-0.9426059892,-1.4391472806,3
class3,-0.6293784952,-2.9101068719,4
class3,-1.946031201,-3.1569691168,4
class3,-0.6519602206,-2.5205301539,3
class3,-2.4196437112,-2.8028442667,3
class3,-2.3402552654,-1.2907832763,3
class3,-0.8171603606,-2.8184058552,3
class3,-1.576274031,-1.4222469591,3
class3,-0.0772248406,-0.3017830197,3
class3,-1.7818226264,-2.8837844783,3
class3,0.0159249436,-1.4183119947,3
class3,-1.1939490279,-2.0510238878,3
class3,-1.657175034,-2.3331281732,3
class3,-1.3790570511,-1.0554528243,3
class3,0.6921929301,-1.9860072727,4
class3,-0.2897646875,-2.0822776119,3
class3,0.0986779648,-1.003481907,3
class3,0.428769982,-2.1589948843,4
class3,1.0625953877,-2.8008703164,4
class3,0.1482068139,-1.5434382985,3
class3,-0.6497971981,-0.5444656148,3
class3,-1.3623559482,-1.7682874549,3
class3,0.2165524575,-2.3803485835,4
class3,-2.4785478072,-4.1952497197,4
class3,-0.1555240375,-0.0530819838,3
class3,0.278828079,-0.3185031254,4
class3,-1.0183991676,-0.9598710884,3
class3,-1.4039384947,-0.8789579982,3
class3,-2.1340559179,-2.7962995485,3
class3,-1.4445701126,-1.759571857,3
class3,-2.5390411017,-2.0002229818,3
class3,-0.9306411407,-0.8260848363,3
class3,-1.8228732757,-2.3310095553,3
class3,-0.0956491134,-1.2952341277,3
class3,-1.988706311,-1.7370695486,3
class3,-1.2222684989,-0.4031075672,3
class3,-0.0954284347,-1.2667988843,3
class3,-1.5917968556,-1.03463993,3
class3,-1.6001710203,-1.1405261522,3
class3,0.3293771977,-2.1255984443,4
class3,-0.9576431595,-0.7385256489,3
class3,2.2649440361,-0.3786461382,4
class3,-1.0586224627,-2.5420685516,3
class3,-1.3888619518,-1.0948257113,3
class3,-0.3605237614,-2.7876244469,4
class3,-0.331799814,-3.0484199631,4
class3,-0.5893206513,-2.4234626647,3
class3,-0.8084255842,-1.269824065,3
class3,-0.6877200025,-0.4888658881,3
class3,-0.5377983711,-1.9939928896,3
class3,-0.2502574518,-2.4917097305,3
class3,-0.3520137545,-1.425179418,3
class3,0.4770584983,-2.3729685368,4
class3,-0.9784081392,-2.06014244,3
class3,-1.7879637836,-1.6311905917,3
class3,-1.3687898517,-0.9890641935,3
class3,-1.1948662251,-1.4547770691,3
class3,-2.577829917,-2.7889411473,3
class3,-1.3776957638,-0.6034649538,3
class3,-0.1676408724,-1.8199460587,3
class3,-1.6827657589,-1.2430787047,3
class3,0.5200814854,-2.4099963575,4
class3,-0.6904389251,-2.3190018444,3
class3,-2.7521131412,-3.5531393222,4
class3,-0.4548583648,-2.1600789236,3
class3,-1.1673702319,0.215184427,3
class3,-0.3682833904,-1.6396408857,3
class3,-2.1050276456,0.2986058895,3
class3,-0.1626561898,-1.5778007262,3
class3,-0.9474655529,-1.9826865003,3
class3,-1.0397877249,-2.5653919186,3
class3,-1.5337867498,-1.3043597513,3
class3,0.0310836859,-2.1652004769,3
class3,-1.9744710788,-3.287518717,4
class3,-1.6809426579,-1.5652686444,3
class3,-0.9734341348,0.041008102,3
class3,0.8990228025,-1.7955592956,4
class3,-1.6041485095,-2.1281981514,3
class3,-2.0712896607,-1.2397963867,3
class3,-1.5640542007,-4.5227131506,4
class3,-0.207588667,-2.2970707982,3
class3,-0.7419121406,-4.0029425472,4
class3,-2.0386726408,-4.6278355399,4
class3,-1.7773518618,-1.2885936778,3
class3,1.1169062886,-1.9888121562,4
class3,-0.2426581742,-1.8968524431,3
class3,-0.6838550994,-2.1912400094,3
class3,-1.3631669324,-1.4943913841,3
class3,-0.6845402865,-1.6563920424,3
class3,-1.5063003433,-1.0557198147,3
class3,-0.1706807161,-1.650428054,3
class3,-0.9130169286,-2.1500855949,3
class3,-2.2341923735,-1.1917555867,3
class3,-3.097058863,-1.2965867451,3
class3,0.2709879155,-1.9070845497,4
class3,-0.9390435716,-1.5559011323,3
class3,-0.9692682244,-0.8720529166,3
class3,-1.4833423423,-1.4756261799,3
class3,-1.0288468168,-2.6444218185,3
class3,-1.0065759647,-1.8199666697,3
class3,-1.8337147153,-1.6781097135,3
class3,-0.4485103372,-0.0662793198,3
class3,0.6884152144,-1.5204243746,4
